filename,waveform,n_samples,dominant_freq_hz,dominant_amp_nm,harmonic_ratio_2,harmonic_ratio_3,harmonic_ratio_4,harmonic_ratio_5,odd_even_harmonic_ratio,thd_pct,spectral_entropy,spectral_centroid_hz,spectral_flatness,band_energy_ratio,num_spectral_peaks,rms_nm,peak_nm,crest_factor,skewness,kurtosis,zero_cross_rate,peak_density_hz,sine_residual_pct,sine_phase_lag_deg,q1_peak_nm,q1_mean_nm,q1_rms_nm,q1_sine_residual_pct,q2_peak_nm,q2_mean_nm,q2_rms_nm,q2_sine_residual_pct,q3_peak_nm,q3_mean_nm,q3_rms_nm,q3_sine_residual_pct,q4_peak_nm,q4_mean_nm,q4_rms_nm,q4_sine_residual_pct,amplitude_drift_nm,worst_quarter,fopdt_phase_lag_deg,fopdt_attenuation,v_drive_est_v,hysteresis_nm,half_cycle_asymmetry,square_duty_cycle,square_edge_sharpness,noise_kurtosis,noise_gaussianity_err,noise_autocorr_lag1,ramp_rise_linearity,ramp_fall_linearity,ramp_asymmetry,pulse_crest_factor,pulse_duty_cycle,pulse_ringing_ratio
Square-100Hz-7_absolute.csv,square,8431,99.9881,400.061422,0.012465,0.533746,0.021062,0.092375,489.862129,54.2233,2.1309,150.2598,0.334423,1.4197,2,330.524135,518.016825,1.5673,-0.0043,1.3239,199.9763,99.9881,,,530.13,6.7,341.02,,530.13,-6.7,341.65,,530.13,6.7,341.02,,530.13,-6.7,341.65,,0.0,q1,9.106,0.98789,1.3799,,,0.4999,0.956195,,,,,,,,,
Square-100Hz-8_absolute.csv,square,8298,100.0241,386.127089,0.017793,0.526327,0.018765,0.0,414.242757,52.6961,2.1359,151.6278,0.295257,0.2596,2,321.878125,438.471481,1.3622,0.0216,1.49,199.9277,100.0241,,,435.18,23.74,326.72,,435.18,-23.74,326.72,,435.18,23.74,326.72,,435.18,-23.74,326.72,,0.0,q1,9.109,0.987881,1.168,,,0.5001,0.929357,,,,,,,,,
Square-100Hz-9_absolute.csv,square,8736,100.0458,350.269054,0.022048,0.70251,0.012099,0.0,780.258064,70.296,2.182,159.6951,0.355225,0.4185,2,327.477569,515.963337,1.5756,-0.0077,1.6523,199.9771,100.0458,,,435.18,22.52,326.72,,435.18,-22.52,326.72,,435.18,22.52,326.72,,435.18,-22.52,326.72,,0.0,q1,9.111,0.987876,1.3745,,,0.5002,1.037326,,,,,,,,,
Square-1Hz-10_absolute.csv,square,9270,3.0205,118.606208,0.013933,0.278174,0.009957,0.192752,390.532492,33.8862,4.5114,16.1745,0.37522,55.5105,33,288.926416,329.606514,1.1408,0.0366,1.0585,1.9417,14.4552,,,69.39,-29.22,49.18,,9.74,9.74,9.74,,9.74,9.74,9.74,,9.74,9.74,9.74,,59.65,q1,0.277,0.999989,0.8674,,,0.4849,0.011821,,,,,,,,,
Square-1Hz-1_absolute.csv,square,9054,2.9821,113.415653,0.018573,0.273883,0.006949,0.189288,281.871997,33.3519,4.5422,16.8003,0.39098,41.4539,36,286.707813,338.125326,1.1793,-0.0068,1.0571,1.9881,14.8001,,,354.84,354.84,354.84,,354.84,43.21,272.18,,199.03,-199.03,199.03,,199.03,-199.03,199.03,,155.81,q1,0.274,0.999989,0.8898,,,0.4964,0.012249,,,,,,,,,
Square-1Hz-2_absolute.csv,square,9323,3.0033,116.974407,0.014524,0.30509,0.008098,0.1799,453.660027,35.4571,4.4804,17.901,0.370132,54.4704,29,277.577576,366.441807,1.3201,-0.0341,1.034,2.038,8.7955,,,360.93,360.93,360.93,,360.93,18.87,242.77,,192.94,-186.85,188.04,,192.94,-192.94,192.94,,167.99,q1,0.276,0.999989,0.9643,,,0.5102,0.015106,,,,,,,,,
Square-1Hz-3_absolute.csv,square,9418,2.973,110.764448,0.007429,0.29973,0.004523,0.177008,1601.773765,34.8203,4.3278,16.5322,0.306098,65.2122,30,275.89669,365.727964,1.3256,0.0919,1.0352,1.9112,8.1758,,,0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,q1,0.273,0.999989,0.9625,,,0.4778,0.011983,,,,,,,,,
Square-1Hz-4_absolute.csv,square,8830,2.9445,102.578495,0.025103,0.312567,0.010104,0.187805,181.581131,36.5652,4.5109,17.4517,0.387538,89.2418,39,282.738361,361.65851,1.2791,0.052,1.0521,2.0385,9.06,,,231.29,-231.29,231.29,,231.29,-231.29,231.29,,401.71,139.99,278.16,,322.58,322.58,322.58,,170.42,q3,0.27,0.999989,0.9517,,,0.4904,0.014831,,,,,,,,,
Square-1Hz-5_absolute.csv,square,9331,3.0008,118.325093,0.017603,0.317343,0.009569,0.184095,335.299019,36.7422,4.5242,16.4218,0.402863,59.4764,32,282.979288,372.504364,1.3164,-0.0178,1.0533,2.0362,10.3955,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.275,0.999989,0.9803,,,0.5085,0.012879,,,,,,,,,
Square-1Hz-6_absolute.csv,square,9546,3.0379,100.222805,0.028699,0.40327,0.008205,0.218955,236.33821,45.9846,4.6944,17.4516,0.406867,86.2995,40,297.726003,398.860886,1.3397,-0.0182,1.055,1.9904,9.2185,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.279,0.999989,1.0496,,,0.5044,0.010988,,,,,,,,,
Square-1Hz-7_absolute.csv,square,8822,2.9472,98.571598,0.036929,0.3496,0.012918,0.212135,109.248372,41.0794,4.6869,18.8792,0.405438,91.9159,42,290.525961,417.845039,1.4382,-0.0563,1.0628,2.0404,13.489,,,403.84,403.84,403.84,,403.84,-103.77,173.24,,150.03,-150.03,150.03,,150.03,-150.03,150.03,,253.81,q1,0.271,0.999989,1.0996,,,0.5101,0.01464,,,,,,,,,
Square-1Hz-8_absolute.csv,square,9998,3.0006,121.946382,0.017848,0.30221,0.013205,0.181757,252.295825,35.3355,4.4839,16.8125,0.405422,98.7473,31,283.39559,367.248371,1.2959,-0.0171,1.0498,2.0004,12.3025,,,462.27,271.15,369.71,,91.6,-87.95,89.5,,91.6,-91.6,91.6,,91.6,-91.6,91.6,,370.67,q1,0.275,0.999989,0.9665,,,0.5001,0.013544,,,,,,,,,
Square-1Hz-9_absolute.csv,square,9932,3.0205,116.903984,0.020526,0.296651,0.018982,0.188292,157.940469,35.2473,4.5653,17.306,0.408501,101.3962,31,294.722337,332.668144,1.1288,-0.0307,1.0551,2.0137,16.1095,,,398.36,398.36,398.36,,398.36,-87.34,201.84,,155.51,-155.51,155.51,,155.51,-155.51,155.51,,242.85,q1,0.277,0.999989,0.8755,,,0.5034,0.01347,,,,,,,,,
Square-200Hz-10_absolute.csv,square,9210,200.0,142.145716,0.510523,0.0,0.0,0.0,0.0,51.0523,2.3057,238.7182,0.485815,0.0019,2,115.070485,238.110834,2.0693,-0.1865,2.8291,400.0,200.0,,,158.25,0.0,100.08,,158.25,0.0,100.08,,158.25,0.0,100.08,,158.25,0.0,100.08,,0.0,q1,17.801,0.954028,0.6568,,,0.2384,1.896229,,,,,,,,,
Square-200Hz-1_absolute.csv,square,8181,199.9756,152.452263,0.422462,0.0,0.0,0.0,0.0,42.2462,2.1508,232.0649,0.538299,0.0029,2,129.927957,268.553492,2.0669,-0.5221,2.6702,400.0733,199.9756,,,221.55,-0.0,126.6,,221.55,-0.0,126.6,,221.55,-0.0,126.6,,221.55,-0.0,126.6,,0.0,q1,17.799,0.954039,0.7408,,,0.5639,1.730942,,,,,,,,,
Square-200Hz-2_absolute.csv,square,8692,199.954,96.66084,0.44924,0.0,0.0,0.0,0.0,44.924,2.3502,231.0946,0.5349,0.0063,4,96.791171,198.037579,2.046,-0.3127,2.6184,399.908,199.954,,,174.99,0.3,105.24,,174.99,1.52,105.5,,174.99,-0.91,104.97,,174.99,-0.91,104.97,,0.0,q1,17.797,0.954048,0.5463,,,0.5495,1.574496,,,,,,,,,
Square-200Hz-3_absolute.csv,square,9415,200.0,164.705716,0.352113,0.0,0.0,0.0,0.0,35.2113,1.9847,223.2261,0.538351,0.0018,2,129.000729,230.993336,1.7906,0.5531,2.3287,400.0,200.0,,,206.94,1.22,128.57,,206.94,-2.43,128.31,,206.94,1.22,128.57,,206.94,-0.0,128.48,,0.0,q1,17.801,0.954028,0.6372,,,0.2793,1.61986,,,,,,,,,
Square-200Hz-4_absolute.csv,square,9154,200.0218,142.091028,0.474832,0.0,0.0,0.0,0.0,47.4832,2.0031,242.1333,0.089425,0.0,2,115.079972,219.064745,1.9036,1.1543,2.8162,399.9345,199.9126,,,221.55,0.0,116.29,,221.55,0.0,116.29,,221.55,0.0,116.29,,221.55,0.0,116.29,,0.0,q1,17.802,0.954019,0.6043,,,0.2,1.890885,,,,,,,,,
Square-200Hz-5_absolute.csv,square,8783,200.0455,123.684391,0.611479,0.0,0.0,0.0,0.0,61.1479,2.2084,252.5909,0.488911,0.0011,2,121.720664,246.533918,2.0254,-0.2717,2.7191,399.8634,199.9317,,,205.72,-0.0,128.56,,205.72,-0.0,128.56,,205.72,-0.0,128.56,,205.72,-0.0,128.56,,0.0,q1,17.804,0.954009,0.68,,,0.3315,1.809471,,,,,,,,,
Square-200Hz-6_absolute.csv,square,9658,200.0414,155.354518,0.457988,0.0,0.0,0.0,0.0,45.7988,1.89,230.3847,0.35359,0.0002,2,132.28303,236.954178,1.7913,-0.7623,2.4988,400.0828,199.9379,,,237.37,-0.0,132.4,,237.37,-0.0,132.4,,237.37,-0.0,132.4,,237.37,-0.0,132.4,,0.0,q1,17.804,0.95401,0.6536,,,0.8,1.721181,,,,,,,,,
Square-200Hz-7_absolute.csv,square,7876,199.9746,136.291235,0.300249,0.0,0.0,0.0,0.0,30.0249,1.7545,218.6814,0.306722,0.0004,2,102.675773,175.316521,1.7075,-0.3533,2.2772,399.9492,199.9746,,,174.07,0.0,104.97,,174.07,0.0,104.97,,174.07,0.0,104.97,,174.07,0.0,104.97,,0.0,q1,17.798,0.954039,0.4836,,,0.3972,1.588817,,,,,,,,,
Square-200Hz-8_absolute.csv,square,8992,199.9555,148.303088,0.411344,0.0,0.0,0.0,0.0,41.1344,1.9875,223.1272,0.466107,0.0012,2,127.858135,219.377275,1.7158,0.5578,2.3287,400.0222,199.9555,,,189.9,-0.0,107.33,,189.9,-0.0,107.33,,189.9,-0.0,107.33,,189.9,-0.0,107.33,,0.0,q1,17.797,0.954047,0.6051,,,0.2978,1.641883,,,,,,,,,
Square-200Hz-9_absolute.csv,square,11282,199.9645,136.848097,0.607349,0.0,0.0,0.0,0.0,60.7349,2.2805,249.3108,0.36692,0.0007,2,121.073437,293.057568,2.4205,1.1772,3.0468,399.9291,199.9645,,,225.81,4.26,116.37,,225.81,3.04,117.72,,225.81,-3.04,124.27,,225.81,-4.26,125.54,,0.0,q1,17.798,0.954043,0.8084,,,0.2105,1.929038,,,,,,,,,
Square-300Hz-10_absolute.csv,square,8410,300.0,479.987237,0.0,0.0,0.0,0.0,0.0,0.0,1.3582,298.8254,0.28101,0.0006,2,341.199697,492.46858,1.4433,0.0226,1.5018,599.8811,111.2961,,,477.18,-7.3,342.55,,477.18,12.17,341.29,,477.18,-10.96,341.31,,477.18,6.09,341.19,,0.0,q1,25.772,0.904592,1.4327,,,0.5,2.596674,,,,,,,,,
Square-300Hz-1_absolute.csv,square,8606,300.0232,462.572401,0.0,0.0,0.0,0.0,0.0,0.0,1.3459,299.3068,0.408298,0.0013,2,334.760534,549.555391,1.6416,0.0126,1.6017,599.9303,110.1557,,,482.66,9.13,321.01,,482.66,-9.13,321.6,,482.66,9.13,321.01,,482.66,-9.13,321.6,,0.0,q1,25.773,0.904579,1.5988,,,0.5566,2.609928,,,,,,,,,
Square-300Hz-2_absolute.csv,square,8156,300.0245,471.04584,0.0,0.0,0.0,0.0,0.0,0.0,1.3636,299.464,0.289533,0.0019,2,340.850277,490.236328,1.4383,-0.0026,1.4307,599.9264,113.4134,,,474.74,-7.3,343.07,,474.74,7.3,343.07,,474.74,-7.3,343.07,,474.74,7.3,343.07,,0.0,q1,25.773,0.904578,1.4262,,,0.5,2.603867,,,,,,,,,
Square-300Hz-3_absolute.csv,square,7794,299.9743,457.287624,0.0,0.0,0.0,0.0,0.0,0.0,1.3062,299.58,0.27365,0.0005,1,338.781534,535.594158,1.5809,-0.0235,1.5565,599.9487,107.9035,,,506.39,4.87,337.18,,506.39,-4.87,338.67,,506.39,4.87,337.18,,506.39,-4.87,338.67,,0.0,q1,25.77,0.904606,1.5581,,,0.479,2.609614,,,,,,,,,
Square-300Hz-4_absolute.csv,square,8358,299.9521,421.331132,0.0,0.0,0.0,0.0,0.0,0.0,1.3614,299.3232,0.346649,0.0012,2,337.724334,498.476715,1.476,0.0099,1.4262,599.9043,110.5528,,,458.92,-2.43,341.27,,458.92,2.43,344.14,,458.92,-2.43,341.27,,458.92,2.43,344.14,,0.0,q1,25.768,0.904618,1.4501,,,0.5,2.60595,,,,,,,,,
Square-300Hz-5_absolute.csv,square,8226,300.0243,464.243181,0.0,0.0,0.0,0.0,0.0,0.0,1.3449,299.6169,0.287959,0.0013,1,333.943938,533.706692,1.5982,-0.0042,1.6116,599.9271,111.8405,,,474.74,-6.09,314.51,,474.74,6.09,314.51,,474.74,-6.09,314.51,,474.74,6.09,314.51,,0.0,q1,25.773,0.904578,1.5526,,,0.4752,2.609164,,,,,,,,,
Square-300Hz-6_absolute.csv,square,8897,299.9888,457.692638,0.0,0.0,0.0,0.0,0.0,0.0,1.3861,298.9709,0.38879,0.0034,2,330.631255,480.390594,1.4529,0.0044,1.426,599.9775,117.9049,,,475.35,-6.7,344.63,,475.35,7.91,344.6,,475.35,-7.91,343.09,,475.35,6.7,343.06,,0.0,q1,25.771,0.904598,1.3975,,,0.4999,2.602859,,,,,,,,,
Square-300Hz-7_absolute.csv,square,8802,300.0454,416.7834,0.0,0.0,0.0,0.0,0.0,0.0,1.3866,298.8641,0.321402,0.0063,2,326.749268,488.236347,1.4942,-0.0117,1.4876,599.9773,103.1584,,,435.18,3.04,334.29,,435.18,-3.04,334.29,,435.18,3.04,334.29,,435.18,-3.04,334.29,,0.0,q1,25.775,0.904567,1.4204,,,0.5,2.601261,,,,,,,,,
Square-300Hz-8_absolute.csv,square,9259,300.0324,460.97697,0.0,0.0,0.0,0.0,0.0,0.0,1.3454,298.9953,0.338045,0.0009,2,342.816851,485.168982,1.4152,0.012,1.533,599.9568,111.3511,,,474.74,4.87,350.3,,474.74,-4.87,350.3,,474.74,4.87,350.3,,474.74,-4.87,350.3,,0.0,q1,25.774,0.904574,1.4114,,,0.4999,2.608986,,,,,,,,,
Square-300Hz-9_absolute.csv,square,9462,300.0423,420.882757,0.0,0.0,0.0,0.0,0.0,0.0,1.3918,299.5261,0.26446,0.0048,2,324.917454,477.536406,1.4697,-0.0149,1.5472,599.8732,100.0845,,,474.74,6.09,330.05,,474.74,-6.09,330.05,,474.74,6.09,330.05,,474.74,-6.09,330.05,,0.0,q1,25.775,0.904569,1.3893,,,0.4671,2.603822,,,,,,,,,
Square-400Hz-10_absolute.csv,square,11569,400.0346,80.157099,0.0,0.0,0.0,0.0,0.0,0.0,2.1388,364.476,0.577696,0.0023,2,76.750022,122.061201,1.5904,-0.3294,1.9572,799.9827,193.7938,,,94.95,0.0,77.53,,94.95,0.0,77.53,,94.95,0.0,77.53,,94.95,0.0,77.53,,0.0,q1,32.864,0.846712,0.3794,,,0.5942,3.216296,,,,,,,,,
Square-400Hz-1_absolute.csv,square,10772,400.0186,84.117258,0.0,0.0,0.0,0.0,0.0,0.0,2.1587,388.5386,0.625761,0.0096,4,63.918393,141.801785,2.2185,-0.0999,2.0648,799.9443,194.0215,,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,0.0,q1,32.863,0.846722,0.4407,,,0.4,3.404343,,,,,,,,,
Square-400Hz-2_absolute.csv,square,9106,399.9561,87.070673,0.0,0.0,0.0,0.0,0.0,0.0,1.6967,389.6118,0.427066,0.0006,2,70.988747,79.523703,1.1202,-0.0099,1.2424,759.1698,197.1228,,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,79.12,0.0,70.77,,0.0,q1,32.859,0.846759,0.2471,,,0.405,3.44046,,,,,,,,,
Square-400Hz-3_absolute.csv,square,9195,400.0,96.902955,0.0,0.0,0.0,0.0,0.0,0.0,1.6228,389.2644,0.46223,0.0008,2,70.118615,80.268478,1.1448,-0.0282,1.2739,799.8912,195.7586,,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,79.12,-0.0,70.77,,0.0,q1,32.862,0.846733,0.2495,,,0.4,3.491549,,,,,,,,,
Square-400Hz-4_absolute.csv,square,10406,399.9616,85.529372,0.0,0.0,0.0,0.0,0.0,0.0,1.8024,387.5824,0.527577,0.0019,2,72.793026,164.483025,2.2596,0.1823,1.2874,799.9231,197.4822,,,94.95,-0.0,77.53,,94.95,-0.0,77.53,,94.95,-0.0,77.53,,94.95,-0.0,77.53,,0.0,q1,32.859,0.846756,0.5112,,,0.5397,3.399974,,,,,,,,,
Square-400Hz-5_absolute.csv,square,9276,400.0647,72.772731,0.0,0.0,0.0,0.0,0.0,0.0,1.9055,391.6367,0.616106,0.0059,2,69.137305,144.779177,2.0941,-0.0289,1.9445,799.9138,190.276,,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,126.6,0.0,80.69,,0.0,q1,32.866,0.846694,0.45,,,0.5999,3.425851,,,,,,,,,
Square-400Hz-6_absolute.csv,square,9980,400.0,89.283237,0.0,0.0,0.0,0.0,0.0,0.0,1.9153,389.9889,0.570926,0.0044,3,68.388908,83.111912,1.2153,-0.0971,1.3454,800.0,196.5932,,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,94.95,0.0,59.21,,0.0,q1,32.862,0.846733,0.2583,,,0.4,3.41802,,,,,,,,,
Square-400Hz-7_absolute.csv,square,12355,400.0,91.255713,0.0,0.0,0.0,0.0,0.0,0.0,2.4853,378.0561,0.568799,0.0081,5,74.354738,119.060646,1.6013,-0.3581,2.1168,799.9191,196.6006,,,97.99,-3.04,77.59,,97.99,-3.04,77.59,,97.99,-3.04,77.59,,139.38,9.13,91.92,,41.39,q4,32.862,0.846733,0.37,,,0.6,3.230186,,,,,,,,,
Square-400Hz-8_absolute.csv,square,10058,399.9801,111.461602,0.0,0.0,0.0,0.0,0.0,0.0,1.9038,386.0531,0.46558,0.0027,2,85.546522,138.321466,1.6169,0.0822,1.4454,784.4502,195.0686,,,142.42,-0.0,92.27,,142.42,-0.0,92.27,,142.42,-0.0,92.27,,142.42,-0.0,92.27,,0.0,q1,32.861,0.846745,0.4299,,,0.4391,3.430441,,,,,,,,,
Square-400Hz-9_absolute.csv,square,8689,400.046,106.18752,0.0,0.0,0.0,0.0,0.0,0.0,1.8439,390.722,0.587593,0.0042,2,85.074587,145.890852,1.7149,0.3046,1.7283,799.8619,197.9514,,,142.42,0.0,92.27,,142.42,0.0,92.27,,142.42,0.0,92.27,,142.42,0.0,92.27,,0.0,q1,32.865,0.846705,0.4534,,,0.4124,3.448954,,,,,,,,,
noise-10_absolute.csv,noise,9450,2.1164,6.736807,0.181596,0.205226,0.344651,0.430687,1.499777,61.593,8.53,56.3757,0.693622,6.2026,153,23.669468,86.860569,3.6697,2.6371,8.2684,9.1005,3.4921,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.194,0.999994,0.2286,,,,,8.2684,5.2684,0.946786,,,,,,
noise-11_absolute.csv,noise,12802,1.9528,5.201619,0.370737,0.18714,0.213285,0.152659,0.318832,49.1185,8.8145,48.2766,0.654782,10.1361,204,32.999158,96.819048,2.934,-1.32,2.7631,9.2954,4.2962,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.179,0.999995,0.2548,,,,,2.7631,0.2369,0.972377,,,,,,
noise-12_absolute.csv,noise,10083,37.4888,7.360919,0.127745,0.113817,0.085109,0.068827,0.75083,20.311,9.5252,83.4054,0.709025,4.4464,471,39.103906,224.321011,5.7365,-1.3337,6.6777,32.53,1.1901,,,97.99,-97.99,97.99,,97.99,-24.95,38.11,,60.26,38.34,52.19,,139.38,84.6,92.15,,79.12,q4,3.438,0.998271,0.5913,,,,,6.6777,3.6777,0.923437,,,,,,
noise-13_absolute.csv,noise,11200,2.0536,4.772481,0.526429,0.390928,0.559213,0.574539,0.81872,103.5744,10.4004,98.763,0.723385,2.0919,627,37.956529,185.106771,4.8768,0.6027,1.6211,31.875,15.2679,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.189,0.999995,0.4871,,,,,1.6211,1.3789,0.923363,,,,,,
noise-14_absolute.csv,noise,8435,37.463,4.130316,0.226969,0.115976,0.074494,0.129688,0.530446,29.5523,9.7029,98.9323,0.724634,2.9769,426,20.069886,84.095633,4.1901,-3.0918,13.0609,17.9016,1.3041,,,78.21,-2.74,16.83,,0.91,0.91,0.91,,0.91,0.91,0.91,,0.91,0.91,0.91,,77.3,q1,3.435,0.998273,0.2217,,,,,13.0609,10.0609,0.840482,,,,,,
noise-15_absolute.csv,noise,9194,2.0666,8.412635,0.304546,0.307061,0.330546,0.314587,0.95665,62.8697,9.8617,99.6201,0.710677,2.4014,456,39.580045,188.118589,4.7529,0.3794,1.7813,59.4953,28.4968,,,31.04,31.04,31.04,,48.08,20.09,33.92,,127.21,-20.09,54.69,,206.33,-31.04,64.35,,175.29,q4,0.19,0.999995,0.4951,,,,,1.7813,1.2187,0.861542,,,,,,
noise-16_absolute.csv,noise,8234,38.256,5.715219,0.110354,0.093808,0.477513,0.122988,0.09961,51.3929,9.7368,126.8828,0.676425,1.4202,478,38.678533,323.91432,8.3745,-0.2077,7.7346,42.5067,6.9225,,,3.35,-3.35,3.35,,3.35,-3.35,3.35,,3.35,-3.35,3.35,,154.9,10.04,41.85,,151.55,q4,3.508,0.998199,0.8539,,,,,7.7346,4.7346,0.819269,,,,,,
noise-17_absolute.csv,noise,8394,1.9061,7.86167,0.527578,0.314973,0.312227,0.341708,0.574664,76.9283,9.9016,98.9439,0.69679,2.7507,437,40.787221,171.359921,4.2013,0.0452,4.1923,18.823,8.5776,,,77.91,3.65,19.36,,1.22,-1.22,1.22,,1.22,-1.22,1.22,,1.22,-1.22,1.22,,76.69,q1,0.175,0.999996,0.4509,,,,,4.1923,1.1923,0.896882,,,,,,
noise-18_absolute.csv,noise,9274,2.3722,0.72462,0.813185,0.822931,0.742652,0.528207,0.788438,147.276,10.9414,172.1985,0.774907,0.4725,610,6.555628,157.770216,24.0664,11.5355,170.5143,6.4697,2.9114,,,4.56,-4.56,4.56,,4.56,-4.56,4.56,,4.56,-4.56,4.56,,153.68,13.69,41.04,,149.12,q4,0.218,0.999993,0.4152,,,,,170.5143,167.5143,0.45022,,,,,,
noise-19_absolute.csv,noise,8929,1.9039,8.531517,0.511384,0.161259,0.193263,0.215141,0.241883,60.9224,9.1236,73.4047,0.692214,4.0908,249,39.930112,136.013592,3.4063,-0.4322,2.5773,19.4871,12.3194,,,56.3,36.82,50.18,,135.42,3.96,50.73,,56.3,-17.96,26.15,,22.82,-22.82,22.82,,112.6,q2,0.175,0.999996,0.3579,,,,,2.5773,0.4227,0.94171,,,,,,
noise-1_absolute.csv,noise,9598,2.188,1.564473,0.340385,0.143296,0.430201,0.475112,0.818335,73.973,10.1502,94.9476,0.725544,3.0569,638,25.399711,87.318336,3.4378,-2.1293,7.3311,6.1471,1.4586,,,18.87,-18.87,18.87,,18.87,-18.87,18.87,,60.26,-10.35,26.62,,60.26,48.08,55.92,,41.39,q3,0.201,0.999994,0.2298,,,,,7.3311,4.3311,0.953978,,,,,,
noise-20_absolute.csv,noise,8449,1.8937,3.039725,0.86644,0.729314,0.828388,0.503195,0.546371,149.0654,9.681,75.6121,0.693118,4.0463,567,25.515173,85.17363,3.3382,-1.5554,8.3414,10.2971,3.6691,,,76.08,3.04,21.3,,76.08,3.04,21.3,,3.04,-3.04,3.04,,3.04,-3.04,3.04,,73.04,q1,0.174,0.999996,0.2241,,,,,8.3414,5.3414,0.902639,,,,,,
noise-21_absolute.csv,noise,8270,2.1765,3.004245,0.415876,0.349378,0.429706,0.262846,0.534544,74.0779,8.0511,44.7855,0.67152,13.1327,149,218.21105,530.359602,2.4305,-1.9071,4.8085,3.2648,0.8464,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.2,0.999994,1.3957,,,,,4.8085,1.8085,0.999571,,,,,,
noise-22_absolute.csv,noise,13139,2.5877,8.112348,0.535896,0.24094,0.407085,0.288874,0.31243,77.0975,8.686,40.5977,0.646624,15.0424,221,230.568023,379.215754,1.6447,-0.332,1.3208,0.4567,4.4904,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.238,0.999992,0.9979,,,,,1.3208,1.6792,0.998485,,,,,,
noise-23_absolute.csv,noise,12412,3.0616,4.451568,0.533677,0.508519,0.355864,0.326356,0.88735,88.1221,9.9874,82.3967,0.71991,3.4828,709,201.303643,427.481197,2.1236,-1.0226,2.219,1.1279,8.7013,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.281,0.999988,1.125,,,,,2.219,0.781,0.997722,,,,,,
noise-24_absolute.csv,noise,14517,1.9977,4.916175,0.394481,0.309976,0.429159,0.247257,0.462698,70.4992,9.8557,71.945,0.699592,5.3752,382,64.838677,101.879578,1.5713,-0.5735,1.7234,10.4705,4.753,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.183,0.999995,0.2681,,,,,1.7234,1.2766,0.989639,,,,,,
noise-25_absolute.csv,noise,11070,2.8907,5.350677,0.508435,0.399248,0.284531,0.25179,0.656319,74.9841,9.4867,68.4805,0.700991,6.2813,472,86.44964,195.579947,2.2624,-0.3228,1.691,3.4327,7.9494,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.265,0.99999,0.5147,,,,,1.691,1.309,0.990993,,,,,,
noise-26_absolute.csv,noise,10974,1.9136,6.293448,0.418038,0.313283,0.387281,0.562376,1.276128,85.9741,9.6969,75.2231,0.690542,6.9513,479,216.035336,512.336817,2.3715,-1.7572,4.3692,2.4604,16.4935,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,0.176,0.999995,1.3483,,,,,4.3692,1.3692,0.996913,,,,,,
noise-27_absolute.csv,noise,586,1.7065,0.979281,1.896928,1.896928,1.896928,1.0,0.638953,343.4386,0.9547,12.9358,0.645087,20.671,0,8.59605,78.178835,9.0947,8.9848,81.7264,11.9454,5.1195,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,q1,0.157,0.999996,0.2057,,,,,81.7264,78.7264,0.456909,,,,,,
noise-28_absolute.csv,noise,11583,61.9011,5.370166,0.189043,0.124914,0.105129,0.045356,0.37745,25.3871,10.2306,100.8629,0.7173,2.6764,702,31.019397,144.14872,4.6471,1.5171,3.8979,41.0947,18.907,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,5.665,0.995306,0.3811,,,,,3.8979,0.8979,0.847768,,,,,,
